id,word_id,sense_id,ipa_us,audio_path,source_id,human_review
c539391c-65bb-5009-a529-70e9c10e3bae,b853e40a-3e3b-5721-9225-1b62770c4632,67d7c662-bb72-5c82-96ce-d131dfd0e97f,/vɔɪs/,,b3335777-dc5f-5448-a777-923e6115c08c,false
9af63537-e45e-59a6-9b7a-5928b39d784f,31c22836-e2ed-56b7-829b-9d7232a7b38f,5c515fef-fdba-5716-a3e1-f539ab48cdd9,/smaɪl/,,b3335777-dc5f-5448-a777-923e6115c08c,false
033bf420-553b-55d3-bc89-0288d19c6c8d,dec0ef55-1ff4-5e06-9bb3-1a7e4175f022,7bae26df-f96b-5fbc-93fa-34436a3a6998,/əˈpɪrəns/,,b3335777-dc5f-5448-a777-923e6115c08c,false
e0cd5a74-96cc-5ab2-806f-d42d6bc1ec28,fe971c41-18ec-5968-808e-2fafdee79ef3,21d515a3-1065-5124-92a7-0d45d5f10410,/ded/,,b3335777-dc5f-5448-a777-923e6115c08c,false
302b1588-738e-5528-942e-5a144bc5b1f6,ae762a3e-e009-5dd3-8804-9667f1c5cc84,8eddbebf-1e55-5bce-8af8-889314c768ed,/meɪl/,,b3335777-dc5f-5448-a777-923e6115c08c,false
1c28819b-67b6-59ad-8ac6-27edb08c2edc,185719ec-dd76-54c3-b2c7-0a1abafd4b3d,9b3bbdf2-cf96-580c-a86d-84d98a4e0dae,/ˈfiːmeɪl/,,b3335777-dc5f-5448-a777-923e6115c08c,false
dd78e065-58e5-5077-a132-1e72b5d6be8d,384ab201-b0e0-5299-ad2c-689a7b0efb69,a2f63f21-8d8b-50ad-bebf-8eccc7a44ad4,/kjuːt/,,b3335777-dc5f-5448-a777-923e6115c08c,false
37b8c097-66d1-55a9-9a7d-59544eab9f32,4d94db1b-86a4-5ef8-b85a-1c474b14b215,6c5438ae-7a6f-50c2-8c81-304c517555a0,/əˈlaɪv/,,b3335777-dc5f-5448-a777-923e6115c08c,false
3dfda205-4f59-5401-a1e4-bf2f2c72e7fb,ea820e43-f956-5ddf-a55b-17b0cdc22fcb,03331618-dfd4-56c7-b9cc-44ef66b709db,'hænsәm,,20bba4df-8a16-5e63-b73e-951692d95379,false
015b67c6-0503-5645-b86a-9382ccb84b42,92616ecc-c39e-5fc4-811d-07606552fe46,8c630363-cd17-5ef2-a84d-cb971c0caf07,/ˈeldərli/,,b3335777-dc5f-5448-a777-923e6115c08c,false
